ing For Valve On
Program Started
Time, v, b, c, g, gy, y, o, r, cl, nir,  Value, Average Value, Delta, Average Delta
40783.000000, 1.678467, 1.678467, 3.509521, 14.343262, 27.618408, 20.446777, 26.702881, 16.784668, 24.719238, 1.525879, 0.628571, 0.710072, 0.000000, 0.003199
40954.000000, 1.831055, 1.678467, 3.814697, 14.495850, 27.618408, 20.751953, 27.008057, 16.784668, 24.871826, 1.525879, 0.621469, 0.706886, 0.007103, 0.003186
41126.000000, 1.831055, 1.678467, 3.662109, 14.495850, 27.770996, 20.751953, 27.160645, 16.784668, 24.719238, 1.525879, 0.617978, 0.703740, 0.003491, 0.003145
41297.000000, 1.831055, 1.678467, 3.814697, 14.343262, 27.923584, 20.904541, 27.465820, 16.937256, 25.177002, 1.525879, 0.616667, 0.700692, 0.001311, 0.003048
41468.000000, 1.831055, 1.678467, 3.509521, 14.495850, 27.923584, 20.904541, 27.465820, 16.784668, 24.871826, 1.525879, 0.611111, 0.697558, 0.005556, 0.003134
41638.000000, 1.831055, 1.678467, 3.509521, 14.190674, 28.076172, 21.209717, 27.770996, 16.937256, 24.871826, 1.525879, 0.609890, 0.694379, 0.001221, 0.003179
41810.000000, 1.831055, 1.678467, 3.662109, 14.343262, 27.923584, 21.362305, 27.770996, 16.937256, 25.329590, 1.525879, 0.609890, 0.691175, 0.000000, 0.003204
41979.000000, 1.831055, 1.678467, 3.662109, 14.495850, 27.923584, 21.362305, 27.923584, 16.937256, 25.024414, 1.525879, 0.606557, 0.688171, 0.003333, 0.003004
42151.000000, 1.831055, 1.678467, 3.662109, 14.343262, 28.076172, 21.514893, 28.228760, 17.089844, 25.177002, 1.525879, 0.605405, 0.685232, 0.001152, 0.002939
42321.000000, 1.831055, 1.831055, 3.662109, 14.343262, 28.228760, 21.820068, 28.228760, 17.089844, 25.329590, 1.525879, 0.605405, 0.682428, 0.000000, 0.002803
42492.000000, 1.831055, 1.678467, 3.509521, 14.495850, 28.228760, 21.820068, 28.533936, 17.089844, 25.177002, 1.525879, 0.598930, 0.679603, 0.006475, 0.002826
