WaitFor Valve On
WaitProgram Started
Time, v, b, c, g, gy, y, o, r, cl, nir,  Value, Average Value, Delta, Average Delta
23454.000000, 0.915527, 2.288818, 4.577637, 16.937256, 14.801025, 10.070801, 9.002686, 9.613037, 10.070801, 0.610352, 1.067797, 1.274343, -0.016949, 0.008188
23625.000000, 0.915527, 2.441406, 4.577637, 17.089844, 14.953613, 10.223389, 9.002686, 9.765625, 9.918213, 0.610352, 1.084746, 1.267954, -0.016949, 0.006389
23794.000000, 0.915527, 2.441406, 4.730225, 17.242432, 15.258789, 10.375977, 9.155273, 9.918213, 9.765625, 0.610352, 1.083333, 1.260445, 0.001412, 0.007509
23961.000000, 0.915527, 2.441406, 4.730225, 17.395020, 15.563965, 10.528564, 9.307861, 9.918213, 10.070801, 0.610352, 1.065574, 1.252663, 0.017760, 0.007782
24129.000000, 0.915527, 2.441406, 4.730225, 17.547607, 15.716553, 10.681152, 9.613037, 9.918213, 9.918213, 0.610352, 1.031746, 1.244663, 0.033828, 0.008000
24297.000000, 1.068115, 2.441406, 4.730225, 17.547607, 15.716553, 10.681152, 9.613037, 9.918213, 10.070801, 0.610352, 1.031746, 1.237459, 0.000000, 0.007204
24465.000000, 0.915527, 2.441406, 4.730225, 17.395020, 15.716553, 10.833740, 9.613037, 9.918213, 10.070801, 0.610352, 1.031746, 1.229742, 0.000000, 0.007717
24634.000000, 0.915527, 2.441406, 4.577637, 17.242432, 15.716553, 10.833740, 9.765625, 10.070801, 10.070801, 0.610352, 1.031250, 1.222283, 0.000496, 0.007460
24803.000000, 0.915527, 2.441406, 4.577637, 17.242432, 15.869141, 10.986328, 9.765625, 10.070801, 10.223389, 0.610352, 1.031250, 1.214590, 0.000000, 0.007692
24973.000000, 0.915527, 2.441406, 4.577637, 17.242432, 15.869141, 11.138916, 9.918213, 10.070801, 10.070801, 0.610352, 1.015385, 1.206654, 0.015865, 0.007936
25144.000000, 0.915527, 2.288818, 4.577637, 17.242432, 16.021729, 11.138916, 10.070801, 10.070801, 10.223389, 0.610352, 1.000000, 1.199923, 0.015385, 0.006731
25315.000000, 0.915527, 2.288818, 4.730225, 17.089844, 16.174316, 11.291504, 10.070801, 10.223389, 10.223389, 0.762939, 1.015152, 1.193426, -0.015152, 0.006498
25488.000000, 0.915527, 2.441406, 4.577637, 17.395020, 16.326904, 11.596680, 10.223389, 10.375977, 10.375977, 0.915527, 1.014925, 1.186662, 0.000226, 0.006763
