Time, v, b, c, g, gy, y, o, r, cl, nir
17956.00000, 12.66479, 12.81738, 24.87183, 111.69434, 226.13525, 292.05322, 296.93604, 154.11377, 396.72852, 29.60205
18081.00000, 12.66479, 12.81738, 24.87183, 111.23657, 227.50854, 292.66357, 297.69897, 154.11377, 396.72852, 29.60205
18206.00000, 12.81738, 12.96997, 25.02441, 111.08398, 227.81372, 294.64722, 299.83521, 154.41895, 396.72852, 29.60205
18332.00000, 12.81738, 12.96997, 25.02441, 111.38916, 230.10254, 297.08862, 301.81885, 155.02930, 396.72852, 29.60205
18457.00000, 12.96997, 12.96997, 25.17700, 111.38916, 229.94995, 301.51367, 301.05591, 155.94482, 396.72852, 29.60205
18581.00000, 13.12256, 13.12256, 25.17700, 111.69434, 231.01807, 304.41284, 301.97144, 156.09741, 396.72852, 29.90723
18707.00000, 13.12256, 13.12256, 25.17700, 111.84692, 231.17065, 304.71802, 303.80249, 155.33447, 396.72852, 29.90723
18831.00000, 12.96997, 13.12256, 25.17700, 111.54175, 234.22241, 303.80249, 305.17578, 155.18188, 396.72852, 30.51758
18956.00000, 12.96997, 13.12256, 25.17700, 110.93140, 234.22241, 303.64990, 305.93872, 155.48706, 396.72852, 30.97534
19079.00000, 12.96997, 13.12256, 25.17700, 111.38916, 236.05347, 306.24390, 309.29565, 156.09741, 396.72852, 31.43311
19204.00000, 12.96997, 13.27515, 25.17700, 111.08398, 236.20605, 307.15942, 310.51636, 155.48706, 396.72852, 31.43311
19330.00000, 13.12256, 13.27515, 25.32959, 111.38916, 235.74829, 310.51636, 313.11035, 156.09741, 396.72852, 31.43311
19455.00000, 13.12256, 13.27515, 25.32959, 112.45728, 236.96899, 313.87329, 316.16211, 157.47070, 396.72852, 31.73828
19581.00000, 13.27515, 13.42773, 25.32959, 112.76245, 237.88452, 313.41553, 318.75610, 156.25000, 396.72852, 32.04346
19706.00000, 13.27515, 13.42773, 25.48218, 113.83057, 239.41040, 317.68799, 321.35010, 157.16553, 396.72852, 32.04346
19830.00000, 13.42773, 13.58032, 25.78735, 113.98315, 241.69922, 322.26563, 324.55444, 158.38623, 396.72852, 32.34863
19955.00000, 13.73291, 13.73291, 25.93994, 115.20386, 244.59839, 325.92773, 326.23291, 159.30176, 396.72852, 32.34863
20081.00000, 13.88550, 13.73291, 26.24512, 114.74609, 245.81909, 327.60620, 327.14844, 159.91211, 396.72852, 32.65381
20206.00000, 13.88550, 13.88550, 26.39771, 115.05127, 247.03979, 329.74243, 328.82690, 160.82764, 396.72852, 32.95898
20331.00000, 14.03809, 13.73291, 26.39771, 115.35645, 246.58203, 331.42090, 328.21655, 160.52246, 396.72852, 32.95898
20457.00000, 13.88550, 13.73291, 26.39771, 114.74609, 247.34497, 332.18384, 328.21655, 160.52246, 396.72852, 32.95898
20582.00000, 13.88550, 13.88550, 26.39771, 114.59351, 248.87085, 333.70972, 329.74243, 160.98022, 396.72852, 33.26416
20708.00000, 14.03809, 13.88550, 26.55029, 115.35645, 248.87085, 335.99854, 329.43726, 161.28540, 396.72852, 33.26416
20833.00000, 14.03809, 13.88550, 26.70288, 115.35645, 250.24414, 336.76147, 329.43726, 160.98022, 396.72852, 33.26416
