Time, Value
30351.00000, 740.00000
30376.00000, 740.00000
30400.00000, 739.00000
30426.00000, 739.00000
30450.00000, 739.00000
30475.00000, 738.00000
30501.00000, 738.00000
30525.00000, 738.00000
30551.00000, 738.00000
30575.00000, 738.00000
30600.00000, 737.00000
30626.00000, 737.00000
30650.00000, 737.00000
30675.00000, 736.00000
30700.00000, 735.00000
30725.00000, 735.00000
30751.00000, 735.00000
30775.00000, 735.00000
30800.00000, 735.00000
30825.00000, 735.00000
30850.00000, 734.00000
30874.00000, 734.00000
30900.00000, 733.00000
30925.00000, 733.00000
30950.00000, 732.00000
30975.00000, 732.00000
30999.00000, 732.00000
31025.00000, 732.00000
31050.00000, 732.00000
31074.00000, 732.00000
31100.00000, 731.00000
31124.00000, 731.00000
31150.00000, 731.00000
31174.00000, 730.00000
31199.00000, 730.00000
31225.00000, 730.00000
31249.00000, 729.00000
31274.00000, 729.00000
31299.00000, 729.00000
31324.00000, 729.00000
31350.00000, 729.00000
31374.00000, 728.00000
31399.00000, 728.00000
31424.00000, 728.00000
31449.00000, 727.00000
31473.00000, 727.00000
31499.00000, 727.00000
31524.00000, 727.00000
31549.00000, 727.00000
31574.00000, 727.00000
31598.00000, 726.00000
31624.00000, 726.00000
31649.00000, 726.00000
31673.00000, 725.00000
31699.00000, 725.00000
31723.00000, 724.00000
31749.00000, 724.00000
31773.00000, 724.00000
31798.00000, 724.00000
31824.00000, 724.00000
31848.00000, 723.00000
31873.00000, 723.00000
31898.00000, 722.00000
31923.00000, 722.00000
31949.00000, 722.00000
31973.00000, 721.00000
31998.00000, 721.00000
32023.00000, 721.00000
32048.00000, 721.00000
32072.00000, 721.00000
32098.00000, 720.00000
32123.00000, 720.00000
32148.00000, 720.00000
32173.00000, 720.00000
32197.00000, 719.00000
32223.00000, 719.00000
32248.00000, 719.00000
32272.00000, 719.00000
32298.00000, 718.00000
32322.00000, 718.00000
32348.00000, 718.00000
32373.00000, 718.00000
32397.00000, 717.00000
32423.00000, 717.00000
32447.00000, 717.00000
32472.00000, 717.00000
32497.00000, 717.00000
32522.00000, 716.00000
32548.00000, 716.00000
32572.00000, 716.00000
32597.00000, 715.00000
32622.00000, 715.00000
32647.00000, 715.00000
32672.00000, 715.00000
32697.00000, 714.00000
32722.00000, 714.00000
32747.00000, 714.00000
32772.00000, 714.00000
32796.00000, 713.00000
32822.00000, 713.00000
32847.00000, 712.00000
32871.00000, 712.00000
32897.00000, 711.00000
32921.00000, 711.00000
32947.00000, 711.00000
32972.00000, 711.00000
32996.00000, 711.00000
33022.00000, 710.00000
33046.00000, 710.00000
33071.00000, 709.00000
33096.00000, 709.00000
33121.00000, 708.00000
33147.00000, 708.00000
33171.00000, 708.00000
33196.00000, 708.00000
33221.00000, 707.00000
33246.00000, 707.00000
33271.00000, 706.00000
33296.00000, 706.00000
33321.00000, 705.00000
33346.00000, 705.00000
33371.00000, 705.00000
33396.00000, 705.00000
33421.00000, 704.00000
33446.00000, 704.00000
33470.00000, 704.00000
33496.00000, 703.00000
33520.00000, 703.00000
33546.00000, 703.00000
33571.00000, 703.00000
33595.00000, 702.00000
33621.00000, 702.00000
33645.00000, 701.00000
33670.00000, 701.00000
33696.00000, 701.00000
33720.00000, 701.00000
33746.00000, 700.00000
33770.00000, 700.00000
33795.00000, 700.00000
33820.00000, 699.00000
33845.00000, 699.00000
33870.00000, 698.00000
33895.00000, 698.00000
33920.00000, 698.00000
33945.00000, 698.00000
33970.00000, 697.00000
33995.00000, 697.00000
34020.00000, 696.00000
34045.00000, 696.00000
34069.00000, 696.00000
34095.00000, 695.00000
34119.00000, 695.00000
34145.00000, 694.00000
34170.00000, 694.00000
34194.00000, 693.00000
34220.00000, 693.00000
34244.00000, 693.00000
34269.00000, 692.00000
34295.00000, 692.00000
34319.00000, 692.00000
34345.00000, 691.00000
34369.00000, 691.00000
34394.00000, 691.00000
34420.00000, 690.00000
34444.00000, 690.00000
34469.00000, 690.00000
34494.00000, 689.00000
34519.00000, 689.00000
34544.00000, 689.00000
34569.00000, 688.00000
34594.00000, 688.00000
34619.00000, 688.00000
34644.00000, 688.00000
34668.00000, 687.00000
34694.00000, 687.00000
34719.00000, 687.00000
34744.00000, 686.00000
34769.00000, 686.00000
34793.00000, 686.00000
34819.00000, 686.00000
34843.00000, 685.00000
34868.00000, 685.00000
34894.00000, 685.00000
34918.00000, 684.00000
34944.00000, 684.00000
34968.00000, 684.00000
34993.00000, 684.00000
35019.00000, 684.00000
35043.00000, 684.00000
35068.00000, 684.00000
35093.00000, 683.00000
35118.00000, 683.00000
35143.00000, 683.00000
35168.00000, 682.00000
35193.00000, 682.00000
35218.00000, 682.00000
35243.00000, 682.00000
35267.00000, 682.00000
35293.00000, 682.00000
35318.00000, 681.00000
35343.00000, 681.00000
35368.00000, 681.00000
35392.00000, 680.00000
35418.00000, 680.00000
35442.00000, 680.00000
35467.00000, 680.00000
35493.00000, 679.00000
35517.00000, 679.00000
35543.00000, 679.00000
35567.00000, 679.00000
35592.00000, 678.00000
35618.00000, 678.00000
35642.00000, 678.00000
35667.00000, 677.00000
35692.00000, 677.00000
35717.00000, 677.00000
35743.00000, 677.00000
35767.00000, 677.00000
35792.00000, 676.00000
35817.00000, 676.00000
35842.00000, 676.00000
35866.00000, 675.00000
35892.00000, 675.00000
35917.00000, 675.00000
35942.00000, 675.00000
35967.00000, 675.00000
35991.00000, 674.00000
36017.00000, 674.00000
36042.00000, 674.00000
36066.00000, 674.00000
36092.00000, 673.00000
36116.00000, 673.00000
36142.00000, 673.00000
36166.00000, 673.00000
36191.00000, 672.00000
36217.00000, 672.00000
36241.00000, 672.00000
36266.00000, 672.00000
36291.00000, 671.00000
36316.00000, 671.00000
36342.00000, 671.00000
36366.00000, 670.00000
36391.00000, 670.00000
36416.00000, 670.00000
36441.00000, 670.00000
36465.00000, 669.00000
36491.00000, 669.00000
36516.00000, 669.00000
36541.00000, 669.00000
36566.00000, 669.00000
36590.00000, 669.00000
36616.00000, 668.00000
36641.00000, 668.00000
36665.00000, 668.00000
36691.00000, 668.00000
36715.00000, 668.00000
36741.00000, 667.00000
36765.00000, 667.00000
36790.00000, 667.00000
36816.00000, 667.00000
36840.00000, 666.00000
